Hospital_ID,sex, Percent_Hospital , Percent_Region , Percent_State ,outcome,num_N,deno_N
37818,Female,0.85,0.83,0.83,Statins at Discharge,9,9
37818,Male,0.9,0.84,0.84,Statins at Discharge,90,90
37818,Female,1,1,1,Smoking Cessation Counseling,2,2
37818,Male,1,0.94,0.94,Smoking Cessation Counseling,24,24
37818,Female,0.72,0.63,0.63,Defect Free Care,2,2
37818,Male,0.77,0.64,0.64,Defect Free Care,13,13
37818,Female,0.47,0.5,0.5,Door To Needle Time Within 60 Minutes,175,179
37818,Male,0.53,0.48,0.48,Door To Needle Time Within 60 Minutes,2,3
37818,Female,0.13,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),29,39
37818,Male,0.24,0.31,0.31,Door to CT Time Within 25 Minutes (All Strokes),7,14
37818,Female,0.5,0.56,0.56,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,67,177
37818,Male,0.45,0.53,0.53,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,3,5
37896,Female,0.97,0.86,0.94,rtPA Arrive by 2 hour and Treat by 3 hour,39,65
37896,Male,0.97,0.94,0.95,rtPA Arrive by 2 hour and Treat by 3 hour,1,2
37896,Female,1,0.98,0.98,Early Antithrombotics (2 days),3,4
37896,Male,0.98,0.99,0.98,Early Antithrombotics (2 days),7,8
37896,Female,0.96,0.95,0.98,VTE Prophylaxis,23,23
37896,Male,0.98,0.96,0.98,VTE Prophylaxis,6,7
37896,Female,0.99,0.99,0.99,Antithrombotics at discharge,109,111
37896,Male,1,0.99,0.99,Antithrombotics at discharge,24,24
37896,Female,1,0.97,0.97,Anticoagulation for AF at discharge,10,10
37896,Male,1,0.99,0.97,Anticoagulation for AF at discharge,120,121
37896,Female,0.98,0.95,0.97,Statins at Discharge,20,20
37896,Male,0.97,0.96,0.98,Statins at Discharge,9,9
37896,Female,0.95,0.98,0.98,Smoking Cessation Counseling,104,104
37896,Male,0.98,0.99,0.97,Smoking Cessation Counseling,1,1
37896,Female,0.94,0.9,0.93,Defect Free Care,1,1
37896,Male,0.95,0.92,0.93,Defect Free Care,21,21
37896,Female,0.62,0.41,0.52,Door To Needle Time Within 60 Minutes,14,14
37896,Male,0.7,0.53,0.56,Door To Needle Time Within 60 Minutes,8,8
37896,Female,0.34,0.38,0.34,Door to CT Time Within 25 Minutes (All Strokes),80,81
37896,Male,0.32,0.38,0.35,Door to CT Time Within 25 Minutes (All Strokes),7,7
37896,Female,0.49,0.38,0.38,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,3,3
37896,Male,0.62,0.48,0.4,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,24,25
40934,Female,0.67,0.86,0.94,rtPA Arrive by 2 hour and Treat by 3 hour,23,24
40934,Male,0.6,0.94,0.95,rtPA Arrive by 2 hour and Treat by 3 hour,8,10
40934,Female,0.97,0.98,0.98,Early Antithrombotics (2 days),119,125
40934,Male,0.97,0.99,0.98,Early Antithrombotics (2 days),3,3
40934,Female,0.9,0.95,0.98,VTE Prophylaxis,8,9
40934,Male,0.93,0.96,0.98,VTE Prophylaxis,4,24
40934,Female,0.97,0.99,0.99,Antithrombotics at discharge,2,10
40934,Male,1,0.99,0.99,Antithrombotics at discharge,27,127
40934,Female,1,0.97,0.97,Anticoagulation for AF at discharge,1,4
40934,Male,1,0.99,0.97,Anticoagulation for AF at discharge,3,5
40934,Female,0.93,0.95,0.97,Statins at Discharge,9,43
40934,Male,0.96,0.96,0.98,Statins at Discharge,2,2
40934,Female,1,0.98,0.98,Smoking Cessation Counseling,1,1
40934,Male,1,0.99,0.97,Smoking Cessation Counseling,3,3
40934,Female,0.8,0.9,0.93,Defect Free Care,1,1
40934,Male,0.86,0.92,0.93,Defect Free Care,75,76
40934,Female,0.25,0.41,0.52,Door To Needle Time Within 60 Minutes,4,5
40934,Male,0.67,0.53,0.56,Door To Needle Time Within 60 Minutes,1,1
40934,Female,0.4,0.38,0.34,Door to CT Time Within 25 Minutes (All Strokes),74,77
40934,Male,0.31,0.38,0.35,Door to CT Time Within 25 Minutes (All Strokes),4,4
40934,Female,0.27,0.38,0.38,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,1,1
40934,Male,0.55,0.48,0.4,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,71,71
43254,Female,0.82,0.68,0.68,rtPA Arrive by 2 hour and Treat by 3 hour,15,15
43254,Male,0.93,0.66,0.66,rtPA Arrive by 2 hour and Treat by 3 hour,3,3
43254,Female,1,0.83,0.83,Early Antithrombotics (2 days),1,1
43254,Male,0.89,0.86,0.86,Early Antithrombotics (2 days),58,60
43254,Female,0.87,0.79,0.79,VTE Prophylaxis,10,10
43254,Male,0.87,0.79,0.79,VTE Prophylaxis,4,5
43254,Female,1,0.93,0.93,Antithrombotics at discharge,1,1
43254,Male,1,0.93,0.93,Antithrombotics at discharge,72,78
43254,Female,1,0.9,0.9,Anticoagulation for AF at discharge,1,2
43254,Male,1,0.94,0.94,Anticoagulation for AF at discharge,1,1
43254,Female,1,0.83,0.83,Statins at Discharge,1,5
43254,Male,1,0.84,0.84,Statins at Discharge,16,54
43254,Female,1,1,1,Smoking Cessation Counseling,2,2
43254,Male,1,0.94,0.94,Smoking Cessation Counseling,1,15
43254,Female,0.77,0.63,0.63,Defect Free Care,2,2
43254,Male,0.82,0.64,0.64,Defect Free Care,2,2
43254,Female,0.48,0.5,0.5,Door To Needle Time Within 60 Minutes,52,52
43254,Male,0.55,0.48,0.48,Door To Needle Time Within 60 Minutes,24,24
43254,Female,0.97,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),5,5
43254,Male,0.81,0.31,0.31,Door to CT Time Within 25 Minutes (All Strokes),296,302
43254,Female,0.92,0.56,0.56,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,22,23
43254,Male,0.88,0.53,0.53,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,8,8
45054,Male,0.25,0.66,0.66,rtPA Arrive by 2 hour and Treat by 3 hour,337,338
45054,Female,0.56,0.83,0.83,Early Antithrombotics (2 days),23,23
45054,Male,0.53,0.86,0.86,Early Antithrombotics (2 days),8,8
45054,Female,0.71,0.79,0.79,VTE Prophylaxis,310,315
45054,Male,0.41,0.79,0.79,VTE Prophylaxis,2,2
45054,Female,0.7,0.93,0.93,Antithrombotics at discharge,1,1
45054,Male,0.84,0.93,0.93,Antithrombotics at discharge,81,83
45054,Female,0.67,0.9,0.9,Anticoagulation for AF at discharge,16,16
45054,Male,1,0.94,0.94,Anticoagulation for AF at discharge,8,8
45054,Female,0.67,0.83,0.83,Statins at Discharge,233,236
45054,Male,0.6,0.84,0.84,Statins at Discharge,7,7
45054,Female,1,1,1,Smoking Cessation Counseling,51,51
45054,Male,0.33,0.94,0.94,Smoking Cessation Counseling,27,28
45054,Female,0.32,0.63,0.63,Defect Free Care,8,8
45054,Male,0.17,0.64,0.64,Defect Free Care,367,380
45054,Female,0.18,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),2,2
45054,Male,0.52,0.31,0.31,Door to CT Time Within 25 Minutes (All Strokes),3,3
45054,Male,0.5,0.53,0.53,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,40,57
47534,Female,1,0.95,0.94,rtPA Arrive by 2 hour and Treat by 3 hour,10,27
47534,Male,1,0.95,0.95,rtPA Arrive by 2 hour and Treat by 3 hour,4,7
47534,Female,1,0.97,0.98,Early Antithrombotics (2 days),156,377
47534,Male,1,0.98,0.98,Early Antithrombotics (2 days),2,8
47534,Female,0.98,0.98,0.98,VTE Prophylaxis,3,3
47534,Male,0.92,0.97,0.98,VTE Prophylaxis,58,128
47534,Female,1,0.99,0.99,Antithrombotics at discharge,11,11
47534,Male,1,0.99,0.99,Antithrombotics at discharge,2,2
47534,Female,1,0.97,0.97,Anticoagulation for AF at discharge,11,12
47534,Male,1,0.98,0.97,Anticoagulation for AF at discharge,122,124
47534,Female,1,0.96,0.97,Statins at Discharge,9,9
47534,Male,0.97,0.98,0.98,Statins at Discharge,82,82
47534,Female,1,0.99,0.98,Smoking Cessation Counseling,139,140
47534,Male,1,0.99,0.97,Smoking Cessation Counseling,11,12
47534,Female,0.98,0.92,0.93,Defect Free Care,99,100
47534,Male,0.9,0.93,0.93,Defect Free Care,123,123
47534,Male,0.6,0.43,0.56,Door To Needle Time Within 60 Minutes,8,8
47534,Female,0.93,0.3,0.34,Door to CT Time Within 25 Minutes (All Strokes),78,78
47534,Male,0.84,0.34,0.35,Door to CT Time Within 25 Minutes (All Strokes),6,6
47534,Female,0.33,0.29,0.38,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,3,3
47534,Male,0.28,0.32,0.4,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,11,11
47874,Female,1,0.97,0.98,Early Antithrombotics (2 days),94,94
47874,Male,1,0.98,0.98,Early Antithrombotics (2 days),7,7
47874,Female,1,0.98,0.98,VTE Prophylaxis,54,55
47874,Male,0.83,0.97,0.98,VTE Prophylaxis,32,32
47874,Female,1,0.99,0.99,Antithrombotics at discharge,3,3
47874,Male,0.83,0.99,0.99,Antithrombotics at discharge,18,18
47874,Male,1,0.98,0.97,Anticoagulation for AF at discharge,137,140
47874,Male,0.83,0.98,0.98,Statins at Discharge,11,12
47874,Male,0.67,0.93,0.93,Defect Free Care,97,100
47874,Female,1,0.3,0.34,Door to CT Time Within 25 Minutes (All Strokes),5,14
47874,Male,0.5,0.34,0.35,Door to CT Time Within 25 Minutes (All Strokes),1,2
51154,Female,1,0.68,0.68,rtPA Arrive by 2 hour and Treat by 3 hour,5,13
51154,Male,1,0.66,0.66,rtPA Arrive by 2 hour and Treat by 3 hour,39,132
51154,Female,0.92,0.83,0.83,Early Antithrombotics (2 days),4,12
51154,Male,0.93,0.86,0.86,Early Antithrombotics (2 days),30,89
51154,Female,0.78,0.79,0.79,VTE Prophylaxis,15,29
51154,Male,0.7,0.79,0.79,VTE Prophylaxis,2,2
51154,Female,0.99,0.93,0.93,Antithrombotics at discharge,13,28
51154,Male,0.98,0.93,0.93,Antithrombotics at discharge,1,1
51154,Female,0.92,0.9,0.9,Anticoagulation for AF at discharge,2,2
51154,Male,1,0.94,0.94,Anticoagulation for AF at discharge,8,8
51154,Female,0.85,0.83,0.83,Statins at Discharge,35,36
51154,Male,0.86,0.84,0.84,Statins at Discharge,21,21
51154,Female,1,1,1,Smoking Cessation Counseling,130,131
51154,Male,1,0.94,0.94,Smoking Cessation Counseling,37,39
51154,Female,0.69,0.63,0.63,Defect Free Care,24,24
51154,Male,0.64,0.64,0.64,Defect Free Care,147,148
51154,Female,0.67,0.5,0.5,Door To Needle Time Within 60 Minutes,37,37
51154,Male,0.5,0.48,0.48,Door To Needle Time Within 60 Minutes,21,22
51154,Female,0.14,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),135,136
51154,Male,0.18,0.31,0.31,Door to CT Time Within 25 Minutes (All Strokes),3,3
51154,Female,0.73,0.56,0.56,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,1,1
51154,Male,0.81,0.53,0.53,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,19,20
57095,Female,1,0.96,0.94,rtPA Arrive by 2 hour and Treat by 3 hour,27,27
57095,Male,1,0.97,0.95,rtPA Arrive by 2 hour and Treat by 3 hour,20,20
57095,Female,1,0.98,0.98,Early Antithrombotics (2 days),97,99
57095,Male,0.98,0.97,0.98,Early Antithrombotics (2 days),3,3
57095,Female,0.96,0.97,0.98,VTE Prophylaxis,3,3
57095,Male,0.95,0.97,0.98,VTE Prophylaxis,19,21
57095,Female,0.98,0.99,0.99,Antithrombotics at discharge,37,39
57095,Male,0.96,0.99,0.99,Antithrombotics at discharge,23,24
57095,Female,1,0.97,0.97,Anticoagulation for AF at discharge,142,149
57095,Male,0.83,0.97,0.97,Anticoagulation for AF at discharge,1,2
57095,Female,0.98,0.98,0.97,Statins at Discharge,3,9
57095,Male,1,0.99,0.98,Statins at Discharge,3,37
57095,Female,1,0.97,0.98,Smoking Cessation Counseling,13,141
57095,Male,1,0.98,0.97,Smoking Cessation Counseling,1,2
57095,Female,0.93,0.94,0.93,Defect Free Care,2,3
57095,Male,0.89,0.94,0.93,Defect Free Care,9,26
57095,Female,0.57,0.68,0.52,Door To Needle Time Within 60 Minutes,7,7
57095,Male,0.75,0.66,0.56,Door To Needle Time Within 60 Minutes,1,1
57095,Female,0.28,0.42,0.34,Door to CT Time Within 25 Minutes (All Strokes),10,11
57095,Male,0.3,0.42,0.35,Door to CT Time Within 25 Minutes (All Strokes),8,8
57095,Female,0.5,0.46,0.38,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,1,1
57095,Male,0.36,0.42,0.4,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,12,12
57242,Female,1,0.96,0.94,rtPA Arrive by 2 hour and Treat by 3 hour,8,8
57242,Male,1,0.97,0.95,rtPA Arrive by 2 hour and Treat by 3 hour,1,1
57242,Female,1,0.98,0.98,Early Antithrombotics (2 days),10,11
57242,Male,1,0.97,0.98,Early Antithrombotics (2 days),1,1
57242,Female,1,0.97,0.98,VTE Prophylaxis,7,7
57242,Male,1,0.97,0.98,VTE Prophylaxis,1,1
57242,Female,1,0.99,0.99,Antithrombotics at discharge,9,9
57242,Male,1,0.99,0.99,Antithrombotics at discharge,1,1
57242,Female,1,0.97,0.97,Anticoagulation for AF at discharge,3,3
57242,Male,1,0.97,0.97,Anticoagulation for AF at discharge,8,8
57242,Female,1,0.98,0.97,Statins at Discharge,1,1
57242,Male,1,0.99,0.98,Statins at Discharge,11,12
57242,Female,1,0.97,0.98,Smoking Cessation Counseling,1,11
57242,Male,1,0.98,0.97,Smoking Cessation Counseling,1,1
57242,Female,1,0.94,0.93,Defect Free Care,2,3
57242,Male,1,0.94,0.93,Defect Free Care,6,6
57242,Female,0.33,0.68,0.52,Door To Needle Time Within 60 Minutes,13,13
57242,Male,0.67,0.66,0.56,Door To Needle Time Within 60 Minutes,75,76
57242,Female,0.11,0.42,0.34,Door to CT Time Within 25 Minutes (All Strokes),6,6
57242,Male,0.06,0.42,0.35,Door to CT Time Within 25 Minutes (All Strokes),15,15
57242,Female,0.38,0.46,0.38,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,80,82
57242,Male,0.38,0.42,0.4,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,6,6
65056,Female,0.75,0.92,0.94,rtPA Arrive by 2 hour and Treat by 3 hour,11,11
65056,Male,0.75,0.93,0.95,rtPA Arrive by 2 hour and Treat by 3 hour,78,78
65056,Female,0.96,0.98,0.98,Early Antithrombotics (2 days),5,5
65056,Male,0.99,0.99,0.98,Early Antithrombotics (2 days),4,4
65056,Female,0.97,0.98,0.98,VTE Prophylaxis,6,7
65056,Male,0.99,0.99,0.98,VTE Prophylaxis,50,50
65056,Female,1,1,0.99,Antithrombotics at discharge,1,1
65056,Male,1,1,0.99,Antithrombotics at discharge,2,2
65056,Female,1,0.98,0.97,Anticoagulation for AF at discharge,11,11
65056,Male,0.91,0.96,0.97,Anticoagulation for AF at discharge,6,6
65056,Female,1,0.98,0.97,Statins at Discharge,14,15
65056,Male,1,0.97,0.98,Statins at Discharge,80,83
65056,Female,1,0.96,0.98,Smoking Cessation Counseling,2,14
65056,Male,1,0.95,0.97,Smoking Cessation Counseling,6,76
65056,Female,0.91,0.94,0.93,Defect Free Care,2,2
65056,Male,0.95,0.94,0.93,Defect Free Care,4,12
65056,Male,0.11,0.5,0.56,Door To Needle Time Within 60 Minutes,13,13
65056,Female,0.1,0.24,0.34,Door to CT Time Within 25 Minutes (All Strokes),15,15
65056,Male,0.15,0.25,0.35,Door to CT Time Within 25 Minutes (All Strokes),92,92
65056,Female,0.38,0.32,0.38,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,14,14
65056,Male,0.35,0.39,0.4,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,15,16
65695,Female,1,0.96,0.94,rtPA Arrive by 2 hour and Treat by 3 hour,101,101
65695,Male,0.76,0.97,0.95,rtPA Arrive by 2 hour and Treat by 3 hour,14,14
65695,Female,0.97,0.98,0.98,Early Antithrombotics (2 days),16,16
65695,Male,0.95,0.97,0.98,Early Antithrombotics (2 days),93,93
65695,Female,0.83,0.97,0.98,VTE Prophylaxis,1,1
65695,Male,0.88,0.97,0.98,VTE Prophylaxis,1,1
65695,Female,0.98,0.99,0.99,Antithrombotics at discharge,17,19
65695,Male,0.96,0.99,0.99,Antithrombotics at discharge,8,9
65695,Female,0.85,0.97,0.97,Anticoagulation for AF at discharge,13,14
65695,Male,0.88,0.97,0.97,Anticoagulation for AF at discharge,71,76
65695,Female,0.9,0.98,0.97,Statins at Discharge,3,3
65695,Male,0.95,0.99,0.98,Statins at Discharge,4,4
65695,Female,1,0.97,0.98,Smoking Cessation Counseling,14,14
65695,Male,0.93,0.98,0.97,Smoking Cessation Counseling,13,14
65695,Female,0.76,0.94,0.93,Defect Free Care,14,16
65695,Male,0.81,0.94,0.93,Defect Free Care,94,101
65695,Female,0.31,0.68,0.52,Door To Needle Time Within 60 Minutes,4,83
65695,Male,0.23,0.66,0.56,Door To Needle Time Within 60 Minutes,13,13
65695,Female,0.56,0.42,0.34,Door to CT Time Within 25 Minutes (All Strokes),12,12
65695,Male,0.55,0.42,0.35,Door to CT Time Within 25 Minutes (All Strokes),53,55
65695,Female,0.43,0.46,0.38,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,160,162
65695,Male,0.31,0.42,0.4,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,66,66
69905,Female,0.5,0.83,0.83,Early Antithrombotics (2 days),374,379
69905,Male,0.69,0.86,0.86,Early Antithrombotics (2 days),193,193
69905,Female,0.25,0.79,0.79,VTE Prophylaxis,87,87
69905,Male,0.77,0.79,0.79,VTE Prophylaxis,503,504
69905,Female,1,0.93,0.93,Antithrombotics at discharge,174,174
69905,Female,1,0.83,0.83,Statins at Discharge,75,75
69905,Female,0.1,0.63,0.63,Defect Free Care,444,444
69905,Male,0.14,0.64,0.64,Defect Free Care,8,8
69905,Female,0.2,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),18,18
71305,Female,1,0.68,0.68,rtPA Arrive by 2 hour and Treat by 3 hour,78,78
71305,Female,0.95,0.83,0.83,Early Antithrombotics (2 days),122,123
71305,Male,1,0.86,0.86,Early Antithrombotics (2 days),60,60
71305,Female,0.78,0.79,0.79,VTE Prophylaxis,324,325
71305,Male,0.89,0.79,0.79,VTE Prophylaxis,32,38
71305,Female,1,0.93,0.93,Antithrombotics at discharge,8,8
71305,Male,1,0.93,0.93,Antithrombotics at discharge,86,93
71305,Female,1,0.9,0.9,Anticoagulation for AF at discharge,184,193
71305,Male,1,0.94,0.94,Anticoagulation for AF at discharge,87,87
71305,Female,1,0.83,0.83,Statins at Discharge,490,505
71305,Male,0.9,0.84,0.84,Statins at Discharge,9,16
71305,Female,1,1,1,Smoking Cessation Counseling,5,12
71305,Male,1,0.94,0.94,Smoking Cessation Counseling,31,66
71305,Female,0.74,0.63,0.63,Defect Free Care,32,180
71305,Male,0.83,0.64,0.64,Defect Free Care,24,83
71305,Female,0.57,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),136,444
71305,Male,0.85,0.31,0.31,Door to CT Time Within 25 Minutes (All Strokes),16,42
71305,Female,0.11,0.56,0.56,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,13,33
71305,Male,0.33,0.53,0.53,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,66,154
72828,Female,1,0.83,0.83,Early Antithrombotics (2 days),1,1
72828,Male,0.92,0.86,0.86,Early Antithrombotics (2 days),4,4
72828,Female,0.38,0.79,0.79,VTE Prophylaxis,16,16
72828,Male,0.62,0.79,0.79,VTE Prophylaxis,49,51
72828,Female,0.63,0.93,0.93,Antithrombotics at discharge,102,105
72828,Male,0.27,0.93,0.93,Antithrombotics at discharge,16,16
72828,Female,0.5,0.9,0.9,Anticoagulation for AF at discharge,54,54
72828,Female,0.63,0.83,0.83,Statins at Discharge,112,112
72828,Female,0.33,0.63,0.63,Defect Free Care,15,16
72828,Male,0.08,0.64,0.64,Defect Free Care,53,53
72828,Female,0.71,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),108,109
72828,Male,0.38,0.31,0.31,Door to CT Time Within 25 Minutes (All Strokes),3,3
75346,Female,1,0.68,0.68,rtPA Arrive by 2 hour and Treat by 3 hour,12,12
75346,Female,0.2,0.63,0.63,Defect Free Care,13,13
75346,Female,0.5,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),40,40
75346,Female,1,0.56,0.56,rtPA Arrive by 3.5 hour and Treat by 4.5 hour,89,89
77089,Female,0.86,0.83,0.83,Early Antithrombotics (2 days),3,3
77089,Male,0.77,0.86,0.86,Early Antithrombotics (2 days),10,10
77089,Female,0.59,0.79,0.79,VTE Prophylaxis,30,33
77089,Male,0.47,0.79,0.79,VTE Prophylaxis,15,16
77089,Female,0.81,0.93,0.93,Antithrombotics at discharge,52,54
77089,Male,0.81,0.93,0.93,Antithrombotics at discharge,107,113
77089,Female,1,0.9,0.9,Anticoagulation for AF at discharge,1,4
77089,Female,0.64,0.83,0.83,Statins at Discharge,2,15
77089,Male,0.74,0.84,0.84,Statins at Discharge,4,105
77089,Male,0.5,0.94,0.94,Smoking Cessation Counseling,2,8
77089,Female,0.42,0.63,0.63,Defect Free Care,4,14
77089,Male,0.33,0.64,0.64,Defect Free Care,2,2
77089,Female,0.12,0.25,0.25,Door to CT Time Within 25 Minutes (All Strokes),3,3
77089,Male,0.16,0.31,0.31,Door to CT Time Within 25 Minutes (All Strokes),5,5
